"DateTime","Players","Average Players","Twitch Viewers"
"2022-07-28 00:00:00",179551,,424610
"2022-07-29 00:00:00",185425,,344636
"2022-07-30 00:00:00",191400,,365915
"2022-07-31 00:00:00",197912,,408876
"2022-08-01 00:00:00",186205,,325121
"2022-08-02 00:00:00",182336,,396131
"2022-08-03 00:00:00",179120,,383246
"2022-08-04 00:00:00",181301,,369614
"2022-08-05 00:00:00",185946,,395697
"2022-08-06 00:00:00",190783,,333037
"2022-08-07 00:00:00",196395,,342428
"2022-08-08 00:00:00",186015,,363064
"2022-08-09 00:00:00",187979,,358689
"2022-08-10 00:00:00",174926,,346947
"2022-08-11 00:00:00",176548,,344170
"2022-08-12 00:00:00",176353,,458088
"2022-08-13 00:00:00",175676,,322687
"2022-08-14 00:00:00",179222,,237646
"2022-08-15 00:00:00",167815,,287729
"2022-08-16 00:00:00",163276,,344010
"2022-08-17 00:00:00",159074,,425961
"2022-08-18 00:00:00",159213,,323984
"2022-08-19 00:00:00",160234,,398623
"2022-08-20 00:00:00",167349,,349087
"2022-08-21 00:00:00",170654,,286908
"2022-08-22 00:00:00",154842,,321864
"2022-08-23 00:00:00",153417,,311470
"2022-08-24 00:00:00",146884,,296777
"2022-08-25 00:00:00",151694,,293810
"2022-08-26 00:00:00",156180,,300724
"2022-08-27 00:00:00",166458,,275907
"2022-08-28 00:00:00",172603,,268781
"2022-08-29 00:00:00",160328,,291726
"2022-08-30 00:00:00",160163,,384375
"2022-08-31 00:00:00",155610,,260683
"2022-09-01 00:00:00",156142,,303165
"2022-09-02 00:00:00",163405,,279957
"2022-09-03 00:00:00",177377,,275497
"2022-09-04 00:00:00",175881,,319237
"2022-09-05 00:00:00",155078,,283436
"2022-09-06 00:00:00",147279,,237976
"2022-09-07 00:00:00",147392,,307828
"2022-09-08 00:00:00",146464,,343518
"2022-09-09 00:00:00",155840,,300441
"2022-09-10 00:00:00",167797,,227832
"2022-09-11 00:00:00",173700,,279519
"2022-09-12 00:00:00",142430,,409219
"2022-09-13 00:00:00",140061,,337868
"2022-09-14 00:00:00",138389,,262247
"2022-09-15 00:00:00",137145,,326533
"2022-09-16 00:00:00",147750,,208667
"2022-09-17 00:00:00",166228,,324728
"2022-09-18 00:00:00",163982,,366894
"2022-09-19 00:00:00",139543,,277846
"2022-09-20 00:00:00",137508,,298162
"2022-09-21 00:00:00",137436,,297698
"2022-09-22 00:00:00",137546,,303972
"2022-09-23 00:00:00",148462,91685,276136
"2022-09-24 00:00:00",167737,110937,267352
"2022-09-25 00:00:00",160206,108721,269878
"2022-09-26 00:00:00",131065,82113,273536
"2022-09-27 00:00:00",128929,79232,303676
"2022-09-28 00:00:00",126769,78472,261324
"2022-09-29 00:00:00",125867,77850,261917
"2022-09-30 00:00:00",138131,86611,223517
"2022-10-01 00:00:00",150322,104598,183207
"2022-10-02 00:00:00",154699,106383,236616
"2022-10-03 00:00:00",134187,90243,263656
"2022-10-04 00:00:00",128568,83923,250392
"2022-10-05 00:00:00",125676,81805,257185
"2022-10-06 00:00:00",130287,82313,228475
"2022-10-07 00:00:00",130972,86065,204470
"2022-10-08 00:00:00",144206,95958,173648
"2022-10-09 00:00:00",154284,100170,227052
"2022-10-10 00:00:00",131414,84753,259689
"2022-10-11 00:00:00",127929,78999,229379
"2022-10-12 00:00:00",131056,81137,241163
"2022-10-13 00:00:00",135472,83137,250978
"2022-10-14 00:00:00",151356,93735,235784
"2022-10-15 00:00:00",169332,113155,201689
"2022-10-16 00:00:00",164246,111264,259193
"2022-10-17 00:00:00",139323,85011,300335
"2022-10-18 00:00:00",138374,83794,295411
"2022-10-19 00:00:00",136283,82577,256873
"2022-10-20 00:00:00",137993,82940,265557
"2022-10-21 00:00:00",150404,91921,299689
"2022-10-22 00:00:00",165553,110430,306871
"2022-10-23 00:00:00",161582,108497,287401
"2022-10-24 00:00:00",136073,83785,303527
"2022-10-25 00:00:00",126319,75368,337876
"2022-10-26 00:00:00",126947,77061,345724
"2022-10-27 00:00:00",132840,81082,287161
"2022-10-28 00:00:00",151031,92123,311917
"2022-10-29 00:00:00",164544,109077,219473
"2022-10-30 00:00:00",161007,110221,245893
"2022-10-31 00:00:00",147976,91558,236981
"2022-11-01 00:00:00",144049,89677,327861
"2022-11-02 00:00:00",137449,87351,321172
"2022-11-03 00:00:00",135587,86427,552086
"2022-11-04 00:00:00",149445,94098,501100
"2022-11-05 00:00:00",164887,109315,367070
"2022-11-06 00:00:00",157627,106572,286488
"2022-11-07 00:00:00",125974,79985,277048
"2022-11-08 00:00:00",124893,78764,304555
"2022-11-09 00:00:00",122576,76833,252853
"2022-11-10 00:00:00",125036,78269,284618
"2022-11-11 00:00:00",141988,89753,334404
"2022-11-12 00:00:00",155292,106410,267574
"2022-11-13 00:00:00",151621,103847,279291
"2022-11-14 00:00:00",124084,79605,289241
"2022-11-15 00:00:00",122247,77576,312695
"2022-11-16 00:00:00",121357,76429,333685
"2022-11-17 00:00:00",120072,75728,250449
"2022-11-18 00:00:00",136892,86010,313676
"2022-11-19 00:00:00",150185,102531,261843
"2022-11-20 00:00:00",145540,100644,276237
"2022-11-21 00:00:00",113894,76744,280543
"2022-11-22 00:00:00",117825,76945,266827
"2022-11-23 00:00:00",116207,78302,281453
"2022-11-24 00:00:00",122268,82160,329459
"2022-11-25 00:00:00",145468,94535,211432
"2022-11-26 00:00:00",162169,112711,247958
"2022-11-27 00:00:00",162743,110896,274982
"2022-11-28 00:00:00",134672,89230,227287
"2022-11-29 00:00:00",135738,87195,275796
"2022-11-30 00:00:00",135790,87407,310896
"2022-12-01 00:00:00",133606,86278,266403
"2022-12-02 00:00:00",143241,92623,283496
"2022-12-03 00:00:00",156732,107523,257054
"2022-12-04 00:00:00",153393,105515,228515
"2022-12-05 00:00:00",124996,84412,226620
"2022-12-06 00:00:00",160985,98469,276876
"2022-12-07 00:00:00",127307,83953,321779
"2022-12-08 00:00:00",127792,84598,293015
"2022-12-09 00:00:00",138015,89811,274103
"2022-12-10 00:00:00",152832,104363,282082
"2022-12-11 00:00:00",151558,105136,230876
"2022-12-12 00:00:00",128240,87193,291477
"2022-12-13 00:00:00",155185,95565,322035
"2022-12-14 00:00:00",147214,98089,292639
"2022-12-15 00:00:00",144838,96903,321968
"2022-12-16 00:00:00",155971,104367,202135
"2022-12-17 00:00:00",173652,120028,220109
"2022-12-18 00:00:00",175758,118657,204293
"2022-12-19 00:00:00",148753,102982,220866
"2022-12-20 00:00:00",150018,103840,288519
"2022-12-21 00:00:00",149328,104570,370638
"2022-12-22 00:00:00",163951,111949,307650
"2022-12-23 00:00:00",178455,124852,259787
"2022-12-24 00:00:00",181290,125461,229229
"2022-12-25 00:00:00",175945,122937,195132
"2022-12-26 00:00:00",167000,118028,268853
"2022-12-27 00:00:00",165676,118573,335072
"2022-12-28 00:00:00",171536,121617,324652
"2022-12-29 00:00:00",173825,123636,291844
"2022-12-30 00:00:00",176750,126445,229754
"2022-12-31 00:00:00",170316,121781,187941
"2023-01-01 00:00:00",170585,121511,196462
"2023-01-02 00:00:00",169311,122945,249230
"2023-01-03 00:00:00",161230,113936,270797
"2023-01-04 00:00:00",160257,111867,316226
"2023-01-05 00:00:00",159521,111084,348674
"2023-01-06 00:00:00",164900,114637,367643
"2023-01-07 00:00:00",171914,121770,333250
"2023-01-08 00:00:00",175861,121621,302106
"2023-01-09 00:00:00",146435,102264,290035
"2023-01-10 00:00:00",146338,99983,356657
"2023-01-11 00:00:00",141151,97405,400882
"2023-01-12 00:00:00",144649,98574,444215
"2023-01-13 00:00:00",152738,106369,404982
"2023-01-14 00:00:00",166788,118978,353569
"2023-01-15 00:00:00",174297,120126,267031
"2023-01-16 00:00:00",143662,103147,370400
"2023-01-17 00:00:00",141367,97912,531996
"2023-01-18 00:00:00",139289,96337,331691
"2023-01-19 00:00:00",144043,98519,411755
"2023-01-20 00:00:00",153336,106746,345763
"2023-01-21 00:00:00",160116,117182,393978
"2023-01-22 00:00:00",169825,120887,306883
"2023-01-23 00:00:00",149452,106091,318592
"2023-01-24 00:00:00",151722,107225,352986
"2023-01-25 00:00:00",152991,107166,393005
"2023-01-26 00:00:00",154510,107916,446062
"2023-01-27 00:00:00",158127,110915,505024
"2023-01-28 00:00:00",173153,122014,234045
"2023-01-29 00:00:00",176830,122726,261552
"2023-01-30 00:00:00",151463,105291,380180
"2023-01-31 00:00:00",150283,103339,320808
"2023-02-01 00:00:00",150573,99981,339841
"2023-02-02 00:00:00",143552,99091,408358
"2023-02-03 00:00:00",156289,106239,475417
"2023-02-04 00:00:00",170746,119647,435882
"2023-02-05 00:00:00",174174,119840,276237
"2023-02-06 00:00:00",142004,96757,321159
"2023-02-07 00:00:00",139319,92748,411110
"2023-02-08 00:00:00",138636,91858,373599
"2023-02-09 00:00:00",139680,92522,385904
"2023-02-10 00:00:00",146838,96235,310406
"2023-02-11 00:00:00",162232,110243,341299
"2023-02-12 00:00:00",162752,111315,239237
"2023-02-13 00:00:00",136788,89602,323865
"2023-02-14 00:00:00",129785,84746,276577
"2023-02-15 00:00:00",130959,84361,290878
"2023-02-16 00:00:00",136320,86863,288924
"2023-02-17 00:00:00",149035,96551,270238
"2023-02-18 00:00:00",165073,112537,340669
"2023-02-19 00:00:00",160403,111111,301849
"2023-02-20 00:00:00",139855,91989,279323
"2023-02-21 00:00:00",136369,87884,337250
"2023-02-22 00:00:00",134583,87627,352150
"2023-02-23 00:00:00",135212,87769,377822
"2023-02-24 00:00:00",141748,91717,269563
"2023-02-25 00:00:00",153090,104948,294085
"2023-02-26 00:00:00",146743,101921,210334
"2023-02-27 00:00:00",121571,78380,255295
"2023-02-28 00:00:00",120069,75201,281435
"2023-03-01 00:00:00",114018,72656,301783
"2023-03-02 00:00:00",118354,73785,280348
"2023-03-03 00:00:00",131034,82911,336042
"2023-03-04 00:00:00",148971,101648,237542
"2023-03-05 00:00:00",146814,101194,239779
"2023-03-06 00:00:00",123749,78532,295831
"2023-03-07 00:00:00",127570,79823,344957
"2023-03-08 00:00:00",128715,81173,346586
"2023-03-09 00:00:00",127715,79197,335415
"2023-03-10 00:00:00",139441,88515,334006
"2023-03-11 00:00:00",160472,109357,317094
"2023-03-12 00:00:00",158843,109566,258388
"2023-03-13 00:00:00",131066,82686,280890
"2023-03-14 00:00:00",130366,81217,321091
"2023-03-15 00:00:00",130947,81014,510069
"2023-03-16 00:00:00",139731,84252,407469
"2023-03-17 00:00:00",150044,93911,430265
"2023-03-18 00:00:00",169805,114729,411155
"2023-03-19 00:00:00",165437,114027,289832
"2023-03-20 00:00:00",139147,86765,334239
"2023-03-21 00:00:00",138303,85810,369809
"2023-03-22 00:00:00",138424,86589,421309
"2023-03-23 00:00:00",139049,85503,382349
"2023-03-24 00:00:00",150791,93939,336188
"2023-03-25 00:00:00",168461,113208,293147
"2023-03-26 00:00:00",163858,110739,325307
"2023-03-27 00:00:00",138800,83997,304653
"2023-03-28 00:00:00",134377,81606,352696
"2023-03-29 00:00:00",134043,81504,378301
"2023-03-30 00:00:00",131962,81845,353467
"2023-03-31 00:00:00",146117,90742,362539
"2023-04-01 00:00:00",158466,107645,276788
"2023-04-02 00:00:00",156583,106909,401650
"2023-04-03 00:00:00",134735,85063,314828
"2023-04-04 00:00:00",140716,86562,341850
"2023-04-05 00:00:00",137931,94246,301940
"2023-04-06 00:00:00",138657,86925,354978
"2023-04-07 00:00:00",146781,93694,354878
"2023-04-08 00:00:00",151790,102822,340467
"2023-04-09 00:00:00",142833,100586,371408
"2023-04-10 00:00:00",132470,83472,444081
"2023-04-11 00:00:00",126016,77792,387150
"2023-04-12 00:00:00",121811,75728,339660
"2023-04-13 00:00:00",123191,75506,269966
"2023-04-14 00:00:00",138391,85975,379904
"2023-04-15 00:00:00",152697,104600,353240
"2023-04-16 00:00:00",149749,105037,409601
"2023-04-17 00:00:00",128695,81613,442693
"2023-04-18 00:00:00",128528,80554,432824
"2023-04-19 00:00:00",128039,80552,283612
"2023-04-20 00:00:00",131891,82506,295907
"2023-04-21 00:00:00",144252,91072,334774
"2023-04-22 00:00:00",150083,106086,317414
"2023-04-23 00:00:00",153971,102912,370851
"2023-04-24 00:00:00",134487,84401,430350
"2023-04-25 00:00:00",134000,83115,298419
"2023-04-26 00:00:00",127776,79931,311063
"2023-04-27 00:00:00",128653,80102,253394
"2023-04-28 00:00:00",134733,86775,338289
"2023-04-29 00:00:00",145096,104039,289229
"2023-04-30 00:00:00",150751,108624,210648
"2023-05-01 00:00:00",151363,105532,235213
"2023-05-02 00:00:00",132491,91873,298404
"2023-05-03 00:00:00",125232,86062,299259
"2023-05-04 00:00:00",117841,78190,313124
"2023-05-05 00:00:00",133170,87674,0
"2023-05-06 00:00:00",153782,102945,205563
"2023-05-07 00:00:00",151984,107584,252618
"2023-05-08 00:00:00",134639,86314,269706
"2023-05-09 00:00:00",130914,82614,321679
"2023-05-10 00:00:00",128331,80592,304331
"2023-05-11 00:00:00",124827,78417,331171
"2023-05-12 00:00:00",136359,85998,240206
"2023-05-13 00:00:00",150118,104015,245980
"2023-05-14 00:00:00",146389,103024,217437
"2023-05-15 00:00:00",124694,79594,273821
"2023-05-16 00:00:00",121774,77733,221702
"2023-05-17 00:00:00",123218,79614,215554
"2023-05-18 00:00:00",130392,82806,231332
"2023-05-19 00:00:00",139262,89395,286725
"2023-05-20 00:00:00",147417,104811,224899
"2023-05-21 00:00:00",147689,105286,246143
"2023-05-22 00:00:00",129284,82475,234445
"2023-05-23 00:00:00",128806,81233,296691
"2023-05-24 00:00:00",128581,81822,296422
"2023-05-25 00:00:00",124607,81041,240453
"2023-05-26 00:00:00",133810,86515,275453
"2023-05-27 00:00:00",144104,101533,200957
"2023-05-28 00:00:00",140353,101251,221997
"2023-05-29 00:00:00",130106,86062,255953
"2023-05-30 00:00:00",123943,80093,271821
"2023-05-31 00:00:00",125440,81901,296922
"2023-06-01 00:00:00",129711,84746,264146
"2023-06-02 00:00:00",141769,92831,185043
"2023-06-03 00:00:00",159973,112049,240663
"2023-06-04 00:00:00",165564,116474,308384
"2023-06-05 00:00:00",154175,99550,244394
"2023-06-06 00:00:00",154534,99830,296417
"2023-06-07 00:00:00",157019,100483,247736
"2023-06-08 00:00:00",161078,103950,278090
"2023-06-09 00:00:00",164712,106658,228767
"2023-06-10 00:00:00",174667,120147,161127
"2023-06-11 00:00:00",174944,123057,199263
"2023-06-12 00:00:00",162980,106015,235410
"2023-06-13 00:00:00",208374,119336,256911
"2023-06-14 00:00:00",184453,116000,289303
"2023-06-15 00:00:00",174768,111189,303043
"2023-06-16 00:00:00",183748,115892,331521
"2023-06-17 00:00:00",200922,134763,202605
"2023-06-18 00:00:00",196337,136988,239968
"2023-06-19 00:00:00",177185,116926,251022
"2023-06-20 00:00:00",175403,114625,302519
"2023-06-21 00:00:00",180116,116989,263625
"2023-06-22 00:00:00",180519,123529,331185
"2023-06-23 00:00:00",184459,126972,299141
"2023-06-24 00:00:00",184164,130660,234969
"2023-06-25 00:00:00",187711,130122,263364
"2023-06-26 00:00:00",171071,116364,282688
"2023-06-27 00:00:00",170160,114287,270718
"2023-06-28 00:00:00",166549,113175,297245
"2023-06-29 00:00:00",169046,114113,305575
"2023-06-30 00:00:00",171622,115841,308636
"2023-07-01 00:00:00",177635,124370,269554
"2023-07-02 00:00:00",181652,128298,258168
"2023-07-03 00:00:00",168938,115617,337888
"2023-07-04 00:00:00",166349,114769,282911
"2023-07-05 00:00:00",163409,111450,345081
"2023-07-06 00:00:00",160990,110890,295946
"2023-07-07 00:00:00",164449,112976,313585
"2023-07-08 00:00:00",169574,120791,193166
"2023-07-09 00:00:00",174956,125936,259535
"2023-07-10 00:00:00",163274,113890,294755
"2023-07-11 00:00:00",162159,112271,339468
"2023-07-12 00:00:00",159822,111544,289135
"2023-07-13 00:00:00",161429,111281,269111
"2023-07-14 00:00:00",158562,109465,326157
"2023-07-15 00:00:00",161983,115886,280498
"2023-07-16 00:00:00",168767,121604,320017
"2023-07-17 00:00:00",159380,112319,275966
"2023-07-18 00:00:00",160719,110828,391458
"2023-07-19 00:00:00",158409,110757,453250
"2023-07-20 00:00:00",162456,112169,389703
"2023-07-21 00:00:00",165177,113857,406039
"2023-07-22 00:00:00",171936,122092,403605
"2023-07-23 00:00:00",177647,127211,411729
"2023-07-24 00:00:00",169466,117024,450502
"2023-07-25 00:00:00",167463,115208,438114
"2023-07-26 00:00:00",169029,115535,399423
"2023-07-27 00:00:00",170512,116425,400388
"2023-07-28 00:00:00",172179,118551,435178
"2023-07-29 00:00:00",176010,123690,448019
"2023-07-30 00:00:00",179297,127219,286354
"2023-07-31 00:00:00",166835,115516,298055
"2023-08-01 00:00:00",165370,113423,275613
"2023-08-02 00:00:00",161998,110725,273142
"2023-08-03 00:00:00",161391,109745,297741
"2023-08-04 00:00:00",158107,109237,275258
"2023-08-05 00:00:00",162252,114976,226238
"2023-08-06 00:00:00",170910,120279,265937
"2023-08-07 00:00:00",158209,108454,272164
"2023-08-08 00:00:00",153838,105316,264703
"2023-08-09 00:00:00",149577,102948,274441
"2023-08-10 00:00:00",151767,103748,276868
"2023-08-11 00:00:00",153815,104986,257382
"2023-08-12 00:00:00",158267,111817,250618
"2023-08-13 00:00:00",162543,115555,280894
"2023-08-14 00:00:00",152867,106633,195195
"2023-08-15 00:00:00",152572,104607,317481
"2023-08-16 00:00:00",146043,100658,280966
"2023-08-17 00:00:00",147438,100142,247087
"2023-08-18 00:00:00",146036,99924,205158
"2023-08-19 00:00:00",148437,105014,204394
"2023-08-20 00:00:00",151845,107194,266250
"2023-08-21 00:00:00",139488,95855,264604
"2023-08-22 00:00:00",135463,91650,221172
"2023-08-23 00:00:00",138708,93551,319087
"2023-08-24 00:00:00",139993,93640,318479
"2023-08-25 00:00:00",140203,94878,234589
"2023-08-26 00:00:00",147382,103091,225996
"2023-08-27 00:00:00",152586,107164,288144
"2023-08-28 00:00:00",138925,92858,271455
"2023-08-29 00:00:00",143037,93017,254166
"2023-08-30 00:00:00",144388,95474,281627
"2023-08-31 00:00:00",147952,95888,257375
"2023-09-01 00:00:00",154245,99693,238421
"2023-09-02 00:00:00",166024,113833,211358
"2023-09-03 00:00:00",167204,114697,272424
"2023-09-04 00:00:00",150392,96212,267195
"2023-09-05 00:00:00",144097,90308,308327
"2023-09-06 00:00:00",144264,88689,266857
"2023-09-07 00:00:00",144249,88513,243452
"2023-09-08 00:00:00",152619,94590,222729
"2023-09-09 00:00:00",165174,111011,231686
"2023-09-10 00:00:00",164477,111091,310604
"2023-09-11 00:00:00",142115,84922,281714
"2023-09-12 00:00:00",139126,81923,307362
"2023-09-13 00:00:00",136899,81660,267518
"2023-09-14 00:00:00",145262,84233,263950
"2023-09-15 00:00:00",151541,91437,233576
"2023-09-16 00:00:00",164869,110021,220006
"2023-09-17 00:00:00",163374,109963,291643
"2023-09-18 00:00:00",138212,83106,268349
"2023-09-19 00:00:00",134931,80801,259158
"2023-09-20 00:00:00",132757,79652,263278
"2023-09-21 00:00:00",132401,78859,252333
"2023-09-22 00:00:00",138933,84530,245514
"2023-09-23 00:00:00",155343,103666,217639
"2023-09-24 00:00:00",151015,102351,262409
"2023-09-25 00:00:00",124913,76294,260183
"2023-09-26 00:00:00",122378,73952,271453
"2023-09-27 00:00:00",121860,73885,259887
"2023-09-28 00:00:00",118224,74543,219718
"2023-09-29 00:00:00",118689,80664,242250
"2023-09-30 00:00:00",132064,93173,210503
"2023-10-01 00:00:00",138230,95310,249248
"2023-10-02 00:00:00",118168,80607,217655
"2023-10-03 00:00:00",110533,75067,210467
"2023-10-04 00:00:00",111628,73952,196105
"2023-10-05 00:00:00",116672,76064,201167
"2023-10-06 00:00:00",119501,77635,189578
"2023-10-07 00:00:00",134643,87204,200581
"2023-10-08 00:00:00",141881,89922,222073
"2023-10-09 00:00:00",120645,74877,239564
"2023-10-10 00:00:00",113939,69491,251216
"2023-10-11 00:00:00",113385,68608,248447
"2023-10-12 00:00:00",122309,72648,231054
"2023-10-13 00:00:00",145351,85645,218440
"2023-10-14 00:00:00",161246,105444,196491
"2023-10-15 00:00:00",168159,109547,269685
"2023-10-16 00:00:00",145753,83643,303981
"2023-10-17 00:00:00",144352,82680,260439
"2023-10-18 00:00:00",144151,82772,284385
"2023-10-19 00:00:00",147174,84058,251191
"2023-10-20 00:00:00",156781,91975,227385
"2023-10-21 00:00:00",166309,108851,253836
"2023-10-22 00:00:00",163254,107340,262310
"2023-10-23 00:00:00",143183,83591,262582
"2023-10-24 00:00:00",142336,82819,258271
"2023-10-25 00:00:00",140709,82388,282301
"2023-10-26 00:00:00",144220,83737,229934
"2023-10-27 00:00:00",154238,92046,218012
"2023-10-28 00:00:00",165707,108885,190735
"2023-10-29 00:00:00",161174,108061,221903
"2023-10-30 00:00:00",137907,84884,240728
"2023-10-31 00:00:00",135221,82174,236420
"2023-11-01 00:00:00",135812,82836,230137
"2023-11-02 00:00:00",138764,84358,227598
"2023-11-03 00:00:00",141642,88738,228834
"2023-11-04 00:00:00",153591,103163,216079
"2023-11-05 00:00:00",151870,102497,243052
"2023-11-06 00:00:00",128730,78414,219625
"2023-11-07 00:00:00",122197,74223,225317
"2023-11-08 00:00:00",119816,73354,230609
"2023-11-09 00:00:00",126917,76025,190122
"2023-11-10 00:00:00",139738,86166,205834
"2023-11-11 00:00:00",155455,102434,220525
"2023-11-12 00:00:00",150447,102028,217680
"2023-11-13 00:00:00",126623,78911,213024
"2023-11-14 00:00:00",125567,77548,259746
"2023-11-15 00:00:00",126543,78004,229363
"2023-11-16 00:00:00",126064,77916,216995
"2023-11-17 00:00:00",139673,86260,206888
"2023-11-18 00:00:00",157992,104787,202182
"2023-11-19 00:00:00",153868,103102,242529
"2023-11-20 00:00:00",128938,80575,225950
"2023-11-21 00:00:00",125703,78309,221213
"2023-11-22 00:00:00",131387,80053,220865
"2023-11-23 00:00:00",138535,84804,220945
"2023-11-24 00:00:00",153131,94823,211317
"2023-11-25 00:00:00",167896,113306,195201
"2023-11-26 00:00:00",165454,110706,283957
"2023-11-27 00:00:00",140905,85054,217588
"2023-11-28 00:00:00",139405,83320,235412
"2023-11-29 00:00:00",139123,83332,218902
"2023-11-30 00:00:00",136028,82070,198223
"2023-12-01 00:00:00",149167,90843,211624
"2023-12-02 00:00:00",166617,111246,231258
"2023-12-03 00:00:00",161489,109773,228070
"2023-12-04 00:00:00",135036,84719,240501
"2023-12-05 00:00:00",150647,93301,241893
"2023-12-06 00:00:00",157453,99799,233611
"2023-12-07 00:00:00",159921,101280,203315
"2023-12-08 00:00:00",204523,123472,214369
"2023-12-09 00:00:00",253660,165960,199562
"2023-12-10 00:00:00",262649,172908,454332
"2023-12-11 00:00:00",233493,139571,425969
"2023-12-12 00:00:00",239308,141038,433059
"2023-12-13 00:00:00",257252,153179,416894
"2023-12-14 00:00:00",251161,150708,368038
"2023-12-15 00:00:00",274196,167044,497522
"2023-12-16 00:00:00",298926,197946,468372
"2023-12-17 00:00:00",288105,192952,446065
"2023-12-18 00:00:00",241728,151203,410401
"2023-12-19 00:00:00",237655,147499,405261
"2023-12-20 00:00:00",231146,145142,411655
"2023-12-21 00:00:00",252637,153775,427074
"2023-12-22 00:00:00",266724,167305,415985
"2023-12-23 00:00:00",276087,184706,355078
"2023-12-24 00:00:00",256334,170592,289726
"2023-12-25 00:00:00",231091,148514,277849
"2023-12-26 00:00:00",230337,151039,308542
"2023-12-27 00:00:00",223505,149460,432204
"2023-12-28 00:00:00",228283,152954,411962
"2023-12-29 00:00:00",232580,158439,336093
"2023-12-30 00:00:00",234122,166825,305884
"2023-12-31 00:00:00",214988,155413,296946
"2024-01-01 00:00:00",203533,146437,298784
"2024-01-02 00:00:00",202260,139316,416775
"2024-01-03 00:00:00",197115,134548,622717
"2024-01-04 00:00:00",197452,133813,587729
"2024-01-05 00:00:00",206759,139096,536556
"2024-01-06 00:00:00",218773,154062,405870
"2024-01-07 00:00:00",213033,152033,379526
"2024-01-08 00:00:00",180449,123268,366823
"2024-01-09 00:00:00",173661,117611,413169
"2024-01-10 00:00:00",168178,113816,464086
"2024-01-11 00:00:00",169736,114084,494416
"2024-01-12 00:00:00",181852,121049,494856
"2024-01-13 00:00:00",202274,142159,479268
"2024-01-14 00:00:00",200204,140817,327372
"2024-01-15 00:00:00",162034,115073,359551
"2024-01-16 00:00:00",163313,112619,492238
"2024-01-17 00:00:00",165853,112685,513943
"2024-01-18 00:00:00",166786,112867,505697
"2024-01-19 00:00:00",175984,119129,497988
"2024-01-20 00:00:00",193096,136111,369342
"2024-01-21 00:00:00",195983,136799,406525
"2024-01-22 00:00:00",164253,113023,349795
"2024-01-23 00:00:00",160707,109929,357582
"2024-01-24 00:00:00",158243,107852,472687
"2024-01-25 00:00:00",159710,108292,457383
"2024-01-26 00:00:00",164424,112929,444034
"2024-01-27 00:00:00",179472,126385,437305
"2024-01-28 00:00:00",182812,127457,387342
"2024-01-29 00:00:00",153778,106457,430594
"2024-01-30 00:00:00",152319,103268,474084
"2024-01-31 00:00:00",150477,102470,500578
"2024-02-01 00:00:00",151644,103303,497029
"2024-02-02 00:00:00",155046,106887,422536
"2024-02-03 00:00:00",170307,120104,378963
"2024-02-04 00:00:00",177931,122614,353688
"2024-02-05 00:00:00",147628,102680,416791
"2024-02-06 00:00:00",145612,99656,401370
"2024-02-07 00:00:00",142262,97688,428485
"2024-02-08 00:00:00",146220,98832,398258
"2024-02-09 00:00:00",140254,100239,345160
"2024-02-10 00:00:00",165309,118895,297095
"2024-02-11 00:00:00",176184,123071,396293
"2024-02-12 00:00:00",153083,108411,394133
"2024-02-13 00:00:00",157849,109719,417828
"2024-02-14 00:00:00",152321,107072,389484
"2024-02-15 00:00:00",160070,109357,381805
"2024-02-16 00:00:00",163672,115480,335187
"2024-02-17 00:00:00",178752,128354,340376
"2024-02-18 00:00:00",186849,130479,385696
"2024-02-19 00:00:00",156310,111197,396098
"2024-02-20 00:00:00",155736,106462,401018
"2024-02-21 00:00:00",155894,106538,414477
"2024-02-22 00:00:00",159096,108221,374583
"2024-02-23 00:00:00",163237,111917,369276
"2024-02-24 00:00:00",169603,121249,306297
"2024-02-25 00:00:00",168191,117195,319594
"2024-02-26 00:00:00",139108,92808,367782
"2024-02-27 00:00:00",137783,90619,377458
"2024-02-28 00:00:00",135022,88741,414493
"2024-02-29 00:00:00",135230,88035,352780
"2024-03-01 00:00:00",147042,95368,362280
"2024-03-02 00:00:00",166477,114585,333288
"2024-03-03 00:00:00",163291,113462,440180
"2024-03-04 00:00:00",135802,87477,282272
"2024-03-05 00:00:00",134316,85577,346801
"2024-03-06 00:00:00",133789,85127,349635
"2024-03-07 00:00:00",161695,95871,338687
"2024-03-08 00:00:00",177924,113870,364745
"2024-03-09 00:00:00",195400,133145,310380
"2024-03-10 00:00:00",190850,130194,294776
"2024-03-11 00:00:00",158257,98985,355495
"2024-03-12 00:00:00",156645,95817,350396
"2024-03-13 00:00:00",152585,94215,394947
"2024-03-14 00:00:00",153594,95193,344254
"2024-03-15 00:00:00",165827,105198,305667
"2024-03-16 00:00:00",187642,127530,294234
"2024-03-17 00:00:00",185713,126620,361522
"2024-03-18 00:00:00",154207,96756,330689
"2024-03-19 00:00:00",151802,94575,338996
"2024-03-20 00:00:00",150724,94195,378584
"2024-03-21 00:00:00",153869,94931,298168
"2024-03-22 00:00:00",164825,103439,285877
"2024-03-23 00:00:00",184129,125546,275024
"2024-03-24 00:00:00",180174,124611,374790
"2024-03-25 00:00:00",149971,97531,420626
"2024-03-26 00:00:00",146275,94066,395538
"2024-03-27 00:00:00",144922,94431,365858
"2024-03-28 00:00:00",148798,97554,398646
"2024-03-29 00:00:00",164292,108043,385783
"2024-03-30 00:00:00",169019,118155,372362
